numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.05312916018784366e-09
0  1  -1.10639568552117672e-07
0  2  3.00917365731859013e-07
0  3  5.32644428601572440e-07
1  0  -1.10639568552117765e-07
1  1  1.16235639389404457e-05
1  2  -3.16137552477369191e-05
1  3  -5.59585205690168772e-05
2  0  3.00917365731865313e-07
2  1  -3.16137552477369123e-05
2  2  8.59830535723725105e-05
2  3  1.52195917068755044e-04
3  0  5.32644428601577098e-07
3  1  -5.59585205690168907e-05
3  2  1.52195917068755044e-04
3  3  2.69397238293036449e-04
