numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.82257502538976829e-05
0  1  -9.50815411951727242e-07
0  2  -6.82315826967746487e-06
0  3  -1.94873242387822542e-06
1  0  -9.50815411951727242e-07
1  1  3.49294559003271576e-05
1  2  1.75900604328585492e-05
1  3  1.40703879412787672e-05
2  0  -6.82315826967746487e-06
2  1  1.75900604328585560e-05
2  2  3.03107672654032467e-05
2  3  -9.85115890651286280e-06
3  0  -1.94873242387822584e-06
3  1  1.40703879412787672e-05
3  2  -9.85115890651286789e-06
3  3  8.88886113168608409e-05
