numXbins 4
numYbins 4
xbin  ybin  z
0  0  3.00123889359068825e-04
0  1  4.71491749182916431e-04
0  2  9.85095943685835272e-04
0  3  1.65805400899098933e-03
1  0  4.71491749182916756e-04
1  1  7.80897946318467396e-04
1  2  1.61757103994894925e-03
1  3  2.67925337277637827e-03
2  0  9.85095943685835489e-04
2  1  1.61757103994894925e-03
2  2  3.37471386344047070e-03
2  3  5.58919871835352085e-03
3  0  1.65805400899098976e-03
3  1  2.67925337277637827e-03
3  2  5.58919871835351911e-03
3  3  9.37204051307797756e-03
