numXbins 4
numYbins 4
xbin  ybin  z
0  0  5.06284040475551408e-06
0  1  7.02578161271567374e-06
0  2  1.43473211654531714e-05
0  3  2.41528904251690584e-05
1  0  7.02578161271567035e-06
1  1  9.74978536222639610e-06
1  2  1.99099985733867889e-05
1  3  3.35173380704825220e-05
2  0  1.43473211654531714e-05
2  1  1.99099985733867957e-05
2  2  4.06581302525969800e-05
2  3  6.84456250444720715e-05
3  0  2.41528904251690651e-05
3  1  3.35173380704825355e-05
3  2  6.84456250444720986e-05
3  3  1.15224275160297820e-04
