numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.54851976626156423e-04
0  1  -3.85417449733813683e-06
0  2  -5.80288974633602270e-05
0  3  -8.22336907767782400e-06
1  0  -3.85417449733813937e-06
1  1  3.27803727580477412e-04
1  2  1.73779661535183882e-04
1  3  1.45608023964242462e-04
2  0  -5.80288974633602338e-05
2  1  1.73779661535183936e-04
2  2  2.58273702540737498e-04
2  3  -6.41330198128609507e-05
3  0  -8.22336907767782739e-06
3  1  1.45608023964242489e-04
3  2  -6.41330198128609372e-05
3  3  8.63055487944916402e-04
