numXbins 4
numYbins 4
xbin  ybin  z
0  0  6.52050095827196052e-04
0  1  1.13116110445579438e-03
0  2  1.77673535933805995e-03
0  3  2.79967292706646180e-03
1  0  1.13116110445579438e-03
1  1  1.96231156535670200e-03
1  2  3.08223853390418839e-03
1  3  4.85680646404622676e-03
2  0  1.77673535933805995e-03
2  1  3.08223853390418839e-03
2  2  4.84132823125716424e-03
2  3  7.62867441617359060e-03
3  0  2.79967292706646180e-03
3  1  4.85680646404622676e-03
3  2  7.62867441617359060e-03
3  3  1.20208072182020481e-02
