numXbins 4
numYbins 4
xbin  ybin  z
0  0  2.83874890907741500e-04
0  1  1.08971642750073011e-04
0  2  4.86263914505961155e-04
0  3  6.08654577501911340e-04
1  0  1.08971642750072998e-04
1  1  4.18311703640912219e-05
1  2  1.86663136723201525e-04
1  3  2.33645494202200203e-04
2  0  4.86263914505961209e-04
2  1  1.86663136723201525e-04
2  2  8.32946492007660948e-04
2  3  1.04259575932074853e-03
3  0  6.08654577501911123e-04
3  1  2.33645494202200203e-04
3  2  1.04259575932074875e-03
3  3  1.30501290032878801e-03
