numXbins 6
numYbins 6
xbin  ybin  z
0  0  7.01023416391261965e-05
0  1  -7.27176016633217510e-06
0  2  2.81617365612569026e-05
0  3  3.35856670865346569e-05
0  4  5.44097739793322717e-05
0  5  -6.27077985219939241e-05
1  0  -7.27176016633217087e-06
1  1  3.90658554720071482e-06
1  2  2.76767401702567936e-06
1  3  2.39275355949279104e-06
1  4  3.30453391110954016e-06
1  5  1.78175496455384555e-06
2  0  2.81617365612569128e-05
2  1  2.76767401702567978e-06
2  2  2.15799723749361900e-05
2  3  2.40976456065191829e-05
2  4  3.80069778145058327e-05
2  5  -3.37146913566411418e-05
3  0  3.35856670865346637e-05
3  1  2.39275355949279231e-06
3  2  2.40976456065191829e-05
3  3  2.70461543452163036e-05
3  4  4.27496006330684079e-05
3  5  -3.88477301860345301e-05
4  0  5.44097739793322649e-05
4  1  3.30453391110954609e-06
4  2  3.80069778145058259e-05
4  3  4.27496006330683944e-05
4  4  6.76324348946303911e-05
4  5  -6.20777653099712748e-05
5  0  -6.27077985219939648e-05
5  1  1.78175496455385233e-06
5  2  -3.37146913566411147e-05
5  3  -3.88477301860345098e-05
5  4  -6.20777653099712748e-05
5  5  6.31695177444586384e-05
