numXbins 6
numYbins 6
xbin  ybin  z
0  0  3.30891036821405403e-07
0  1  3.68507181486177483e-07
0  2  7.32100209898321389e-07
0  3  7.51734679608938075e-07
0  4  1.17506761561645462e-06
0  5  5.98081547539500714e-07
1  0  3.68507181486177695e-07
1  1  4.10399580814831224e-07
1  2  8.15326360927341372e-07
1  3  8.37192903951713398e-07
1  4  1.30865090588786074e-06
1  5  6.66072274123382073e-07
2  0  7.32100209898322130e-07
2  1  8.15326360927341372e-07
2  2  1.61978010187822606e-06
2  3  1.66322159105988342e-06
2  4  2.59985056198982830e-06
2  5  1.32326227599302919e-06
3  0  7.51734679608938922e-07
3  1  8.37192903951714881e-07
3  2  1.66322159105988342e-06
3  3  1.70782815380932340e-06
3  4  2.66957692789075772e-06
3  5  1.35875134255236449e-06
4  0  1.17506761561645441e-06
4  1  1.30865090588785883e-06
4  2  2.59985056198982915e-06
4  3  2.66957692789075729e-06
4  4  4.17292627365969405e-06
4  5  2.12392050495694305e-06
5  0  5.98081547539498809e-07
5  1  6.66072274123382073e-07
5  2  1.32326227599303046e-06
5  3  1.35875134255236534e-06
5  4  2.12392050495694559e-06
5  5  1.08102516448735768e-06
