numXbins 6
numYbins 6
xbin  ybin  z
0  0  3.64397001477735334e-05
0  1  -1.61331236121629211e-05
0  2  -2.99237743681542192e-06
0  3  -3.24327725179244929e-07
0  4  1.52642763995286199e-06
0  5  -1.95729665358638447e-05
1  0  -1.61331236121629177e-05
1  1  7.57033506076943275e-06
1  2  1.27471293397099014e-06
1  3  1.59576127399707340e-08
1  4  -9.26842857784961732e-07
1  5  8.99180289076630661e-06
2  0  -2.99237743681542234e-06
2  1  1.27471293397098993e-06
2  2  2.51603235625219832e-07
2  3  4.15912008544472939e-08
2  4  -9.59277604874303108e-08
2  5  1.56907974079634324e-06
3  0  -3.24327725179245300e-07
3  1  1.59576127399709425e-08
3  2  4.15912008544473203e-08
3  3  4.09802221502886637e-08
3  4  6.13397802352975617e-08
3  5  7.68584696741840619e-08
4  0  1.52642763995286156e-06
4  1  -9.26842857784961837e-07
4  2  -9.59277604874303108e-08
4  3  6.13397802352975352e-08
4  4  2.11310566056427157e-07
4  5  -1.01136808262985371e-06
5  0  -1.95729665358638481e-05
5  1  8.99180289076630831e-06
5  2  1.56907974079634324e-06
5  3  7.68584696741841546e-08
5  4  -1.01136808262985371e-06
5  5  1.07620626702785427e-05
