numXbins 6
numYbins 6
xbin  ybin  z
0  0  3.59959113873452145e-05
0  1  -4.50384018942907128e-05
0  2  -1.03670191304191887e-05
0  3  5.32975120919564331e-05
0  4  9.09895264806522930e-05
0  5  -4.04517478157423842e-05
1  0  -4.50384018942906789e-05
1  1  5.63524457920734542e-05
1  2  1.29713057968513046e-05
1  3  -6.66863173356752796e-05
1  4  -1.13846898268771994e-04
1  5  5.06135837441915799e-05
2  0  -1.03670191304191769e-05
2  1  1.29713057968513215e-05
2  2  2.98575814608379980e-06
2  3  -1.53499746544911734e-05
2  4  -2.62054807153549776e-05
2  5  1.16503243646756527e-05
3  0  5.32975120919563789e-05
3  1  -6.66863173356752932e-05
3  2  -1.53499746544911565e-05
3  3  7.89152069140523516e-05
3  4  1.34724061731879231e-04
3  5  -5.98950668355143788e-05
4  0  9.09895264806521845e-05
4  1  -1.13846898268771940e-04
4  2  -2.62054807153549844e-05
4  3  1.34724061731879231e-04
4  4  2.30000953166139990e-04
4  5  -1.02252873651731860e-04
5  0  -4.04517478157422216e-05
5  1  5.06135837441916206e-05
5  2  1.16503243646756205e-05
5  3  -5.98950668355143721e-05
5  4  -1.02252873651731982e-04
5  5  4.54591601734991789e-05
