numXbins 6
numYbins 6
xbin  ybin  z
0  0  1.51547405018731096e-04
0  1  -6.61260175248688548e-05
0  2  6.19997836124699110e-06
0  3  1.84444449580106648e-05
0  4  4.03880819194646067e-05
0  5  -1.56676958114083530e-05
1  0  -6.61260175248688819e-05
1  1  3.12539751613070309e-05
1  2  7.93944998279063898e-07
1  3  -4.16368565197440487e-06
1  4  -1.12636900338953951e-05
1  5  5.82632165382391922e-06
2  0  6.19997836124697416e-06
2  1  7.93944998279068980e-07
2  2  5.35425733016871937e-06
2  3  6.41653588005338767e-06
2  4  1.09217125863667065e-05
2  5  -2.11334400260209083e-06
3  0  1.84444449580106682e-05
3  1  -4.16368565197440572e-06
3  2  6.41653588005338428e-06
3  3  8.52989996812200255e-06
3  4  1.52050544775172740e-05
3  5  -3.54127498176623115e-06
4  0  4.03880819194645999e-05
4  1  -1.12636900338953884e-05
4  2  1.09217125863667133e-05
4  3  1.52050544775172807e-05
4  4  2.76089680989231774e-05
4  5  -6.85124928130071881e-06
5  0  -1.56676958114083496e-05
5  1  5.82632165382392007e-06
5  2  -2.11334400260209125e-06
5  3  -3.54127498176623327e-06
5  4  -6.85124928130071372e-06
5  5  2.04481837270021677e-06
