numXbins 6
numYbins 6
xbin  ybin  z
0  0  7.87674870569330879e-05
0  1  -1.85333044202560648e-04
0  2  -3.36321666332160815e-05
0  3  -1.55411785234549461e-05
0  4  -8.32006669655010604e-06
0  5  -4.81351482268505438e-04
1  0  -1.85333044202560621e-04
1  1  4.36072528866654485e-04
1  2  7.91335620591322579e-05
1  3  3.65670409691436159e-05
1  4  1.95763930836770994e-05
1  5  1.13257815976477473e-03
2  0  -3.36321666332160476e-05
2  1  7.91335620591323798e-05
2  2  1.43602731876774678e-05
2  3  6.63577734046027476e-06
2  4  3.55250471981651831e-06
2  5  2.05527608734027513e-04
3  0  -1.55411785234549699e-05
3  1  3.65670409691437040e-05
3  2  6.63577734046024258e-06
3  3  3.06634423570375375e-06
3  4  1.64158648053192352e-06
3  5  9.49728066487307194e-05
4  0  -8.32006669655009419e-06
4  1  1.95763930836771943e-05
4  2  3.55250471981648486e-06
4  3  1.64158648053194449e-06
4  4  8.78833544416669675e-07
4  5  5.08442834295639743e-05
5  0  -4.81351482268505275e-04
5  1  1.13257815976477386e-03
5  2  2.05527608734027377e-04
5  3  9.49728066487307059e-05
5  4  5.08442834295640218e-05
5  5  2.94155949541230347e-03
