numXbins 6
numYbins 6
xbin  ybin  z
0  0  1.15654234796358653e-04
0  1  -6.97281777710135475e-05
0  2  -1.73361163616235987e-05
0  3  -9.70158879613752005e-06
0  4  -7.50962024724626332e-06
0  5  -8.50133546509297080e-06
1  0  -6.97281777710135475e-05
1  1  4.23203034179639798e-05
1  2  1.04689016649951654e-05
1  3  5.82093894248452450e-06
1  4  4.44257177466484456e-06
1  5  5.31098791821168546e-06
2  0  -1.73361163616235987e-05
2  1  1.04689016649951671e-05
2  2  2.59963468401918158e-06
2  3  1.45253409242795076e-06
2  4  1.12054523275237604e-06
2  5  1.28548655192582293e-06
3  0  -9.70158879613752174e-06
3  1  5.82093894248452450e-06
3  2  1.45253409242795097e-06
3  3  8.16635599677058749e-07
3  4  6.38459200287010997e-07
3  5  6.94535211547528042e-07
4  0  -7.50962024724625993e-06
4  1  4.44257177466484540e-06
4  2  1.12054523275237561e-06
4  3  6.38459200287010574e-07
4  4  5.13316330340013605e-07
4  5  4.95901226582117451e-07
5  0  -8.50133546509297249e-06
5  1  5.31098791821168630e-06
5  2  1.28548655192582357e-06
5  3  6.94535211547528254e-07
5  4  4.95901226582117557e-07
5  5  7.47361958076317244e-07
