numXbins 6
numYbins 6
xbin  ybin  z
0  0  4.41900336047508675e-05
0  1  2.34799510699280634e-05
0  2  2.80592427132647664e-05
0  3  2.84014568222230765e-05
0  4  4.44492255656135448e-05
0  5  6.47527772992296402e-05
1  0  2.34799510699277924e-05
1  1  4.66954455083602043e-04
1  2  4.33797162486312742e-04
1  3  4.04994592285104092e-04
1  4  6.01472210726668568e-04
1  5  5.55817903278428950e-04
2  0  2.80592427132643836e-05
2  1  4.33797162486312742e-04
2  2  4.32376426033331926e-04
2  3  4.07741767209211239e-04
2  4  6.09930591369522101e-04
2  5  5.03317747260861566e-04
3  0  2.84014568222231171e-05
3  1  4.04994592285104200e-04
3  2  4.07741767209211239e-04
3  3  3.85305352949785404e-04
3  4  5.77150905428817657e-04
3  5  4.67447466775067558e-04
4  0  4.44492255656132060e-05
4  1  6.01472210726668676e-04
4  2  6.09930591369522534e-04
4  3  5.77150905428817766e-04
4  4  8.65381637195349897e-04
4  5  6.93132756631600314e-04
5  0  6.47527772992300874e-05
5  1  5.55817903278429601e-04
5  2  5.03317747260861132e-04
5  3  4.67447466775067829e-04
5  4  6.93132756631599555e-04
5  5  8.46038840249562114e-04
