numXbins 6
numYbins 6
xbin  ybin  z
0  0  1.62291891232595035e-03
0  1  -6.74540330796510467e-04
0  2  -2.21841675345563373e-04
0  3  -1.50272087427405200e-04
0  4  -1.57775956959751133e-04
0  5  1.29183031991284079e-04
1  0  -6.74540330796510467e-04
1  1  1.00272151484315859e-03
1  2  2.39263471200505836e-04
1  3  1.03169582605146839e-04
1  4  3.06909039691502457e-05
1  5  2.58934200654089316e-04
2  0  -2.21841675345563319e-04
2  1  2.39263471200505700e-04
2  2  1.19746841616818420e-04
2  3  9.57407402386204154e-05
2  4  1.23240375806266768e-04
2  5  1.25502559333272080e-05
3  0  -1.50272087427405173e-04
3  1  1.03169582605146826e-04
3  2  9.57407402386204289e-05
3  3  9.19403442435993013e-05
3  4  1.36215926080912174e-04
3  5  -2.87208136132026040e-05
4  0  -1.57775956959750943e-04
4  1  3.06909039691501644e-05
4  2  1.23240375806266741e-04
4  3  1.36215926080912147e-04
4  4  2.19227140844185063e-04
4  5  -7.95388830196396094e-05
5  0  1.29183031991283998e-04
5  1  2.58934200654089479e-04
5  2  1.25502559333272419e-05
5  3  -2.87208136132025634e-05
5  4  -7.95388830196396229e-05
5  5  4.49443476651984484e-04
