numXbins 6
numYbins 6
xbin  ybin  z
0  0  8.36455291033856357e-04
0  1  -1.21746733277116399e-03
0  2  -9.68769462468415093e-04
0  3  -9.55985873647140108e-04
0  4  -1.48968547333210781e-03
0  5  -7.00734855067359531e-04
1  0  -1.21746733277116399e-03
1  1  1.77203339168660774e-03
1  2  1.41005166227567902e-03
1  3  1.39144504701206552e-03
1  4  2.16824906163715341e-03
1  5  1.01992515813270840e-03
2  0  -9.68769462468415093e-04
2  1  1.41005166227567902e-03
2  2  1.12201367063066932e-03
2  3  1.10720791758737547e-03
2  4  1.72533046382336683e-03
2  5  8.11580171891113544e-04
3  0  -9.55985873647140108e-04
3  1  1.39144504701206552e-03
3  2  1.10720791758737547e-03
3  3  1.09259753678322361e-03
3  4  1.70256352485097283e-03
3  5  8.00870805406211851e-04
4  0  -1.48968547333210781e-03
4  1  2.16824906163715341e-03
4  2  1.72533046382336683e-03
4  3  1.70256352485097283e-03
4  4  2.65305609665500170e-03
4  5  1.24797409430108279e-03
5  0  -7.00734855067359531e-04
5  1  1.01992515813270840e-03
5  2  8.11580171891113544e-04
5  3  8.00870805406211851e-04
5  4  1.24797409430108279e-03
5  5  5.87035962794093332e-04
