numXbins 6
numYbins 6
xbin  ybin  z
0  0  6.03971282602287829e-01
0  1  2.86674974486231804e-02
0  2  -3.29248452559113503e-01
0  3  -2.10026092827320099e-02
0  4  7.43889121804386377e-02
0  5  -6.32831943221390247e-04
1  0  -2.82920122845098376e-02
1  1  5.58141847373917699e-01
1  2  4.00616516359150410e-01
1  3  9.62833873927593231e-03
1  4  -8.67012256057932973e-02
1  5  -1.27035527257248759e-02
2  0  -1.67660722509026527e-02
2  1  9.06249961117282510e-02
2  2  2.78727827593684196e-01
2  3  2.52671682741492987e-01
2  4  4.69719748944044113e-02
2  5  -5.98275179800111800e-03
3  0  -1.32232498581288382e-02
3  1  1.43468662863597274e-02
3  2  2.17042092699557543e-01
3  3  2.86108392756432295e-01
3  4  8.64510487881489098e-02
3  5  -3.98272590609849431e-03
4  0  -1.72054879949428141e-02
4  1  -4.62645367369987071e-02
4  2  2.72743820212781429e-01
4  3  4.70567139331251383e-01
4  4  1.80907397356349975e-01
4  5  -3.68554098531603813e-03
5  0  -2.31863369699567556e-02
5  1  8.33545438945293427e-03
5  2  -3.37902806699275970e-01
5  3  -3.57615683227777481e-01
5  4  4.05279748607426882e-01
5  5  6.01532713568303734e-01
