numXbins 6
numYbins 6
xbin  ybin  z
0  0  4.27509763520136730e+01
0  1  -8.38253126948856497e+00
0  2  -5.20181964721779444e+00
0  3  4.98377024618497799e+00
0  4  -2.49673881363034766e+00
0  5  -1.80515478259254825e+00
1  0  -2.42005909860849009e+01
1  1  2.03510788113889554e+01
1  2  2.37378786387520435e+00
1  3  -3.63219498687401021e+00
1  4  -3.06441757903976475e+00
1  5  1.22322033060995388e+01
2  0  -6.77402206001517904e+00
2  1  1.65005495723835605e+00
2  2  4.34260620514752471e+00
2  3  8.84067859143287116e-01
2  4  -4.91502706335306616e+00
2  5  5.46607358118808850e+00
3  0  -4.45954649729081076e+00
3  1  -8.61273122098359933e-01
3  2  3.63920263087380036e+00
3  3  2.49050388516906507e+00
3  4  -5.55999132296899212e+00
3  5  4.18702843581964679e+00
4  0  -4.58867369358666544e+00
4  1  -3.57717336206997283e+00
4  2  4.81150490452946933e+00
4  3  5.34188105379230116e+00
4  4  -8.47527680894986091e+00
4  5  2.71538671648135210e+00
5  0  -1.85042185439766471e+00
5  1  3.64236705569590002e+00
5  2  -7.80462708492275947e+00
5  3  -4.29940453432135428e+00
5  4  2.85445737668760131e+01
5  5  2.85859573925406707e+00
