numXbins 6
numYbins 6
xbin  ybin  z
0  0  4.06873699743300676e-01
0  1  3.26207011938095093e-01
0  2  2.09268122911453247e-01
0  3  2.56866277195513248e-01
0  4  1.17757447005715221e-01
0  5  -3.84716499283968005e-02
1  0  1.10062130261212587e-01
1  1  1.27829713746905327e-01
1  2  1.36964641511440277e-01
1  3  1.04902450926601887e-01
1  4  3.00156358862295747e-02
1  5  -1.24337512206693646e-02
2  0  9.77393325883895159e-02
2  1  1.20865995995700359e-01
2  2  1.43679973669350147e-01
2  3  1.13337797811254859e-01
2  4  2.68339627509703860e-02
2  5  -1.16025723127677338e-02
3  0  1.57519966829568148e-01
3  1  1.76234414801001549e-01
3  2  2.18091986142098904e-01
3  3  2.14178321417421103e-01
3  4  4.89782005897723138e-02
3  5  -1.83032818913488882e-02
4  0  3.29356663394719362e-01
4  1  2.44218584150075912e-01
4  2  1.10372208058834076e-01
4  3  2.18926910310983658e-01
4  4  1.97826981719117612e-01
4  5  -2.72193921955476981e-02
5  0  -2.00087666511535645e-01
5  1  -1.89465761184692383e-01
5  2  -2.11940556764602661e-01
5  3  -1.29895098507404327e-01
5  4  1.63266628514975309e-01
5  5  4.22224001318681985e-01
