numXbins 6
numYbins 6
xbin  ybin  z
0  0  7.03828478166300104e-07
0  1  4.25135520635012700e-06
0  2  4.32268913542118735e-06
0  3  4.17337178189657480e-06
0  4  -7.27495865011593800e-06
0  5  -1.89286947436845164e-06
1  0  4.25135520635012022e-06
1  1  2.56795819595830653e-05
1  2  2.61104623234122526e-05
1  3  2.52085364593735224e-05
1  4  -4.39431399731514261e-05
1  5  -1.14335534074481636e-05
2  0  4.32268913542117464e-06
2  1  2.61104623234122593e-05
2  2  2.65485724734671605e-05
2  3  2.56315131019961287e-05
2  4  -4.46804664673766466e-05
2  5  -1.16253981835747944e-05
3  0  4.17337178189657564e-06
3  1  2.52085364593735326e-05
3  2  2.56315131019961253e-05
3  3  2.47461314371755388e-05
3  4  -4.31370825232284144e-05
3  5  -1.12238255430124963e-05
4  0  -7.27495865011591767e-06
4  1  -4.39431399731514465e-05
4  2  -4.46804664673766398e-05
4  3  -4.31370825232284144e-05
4  4  7.51959106553668437e-05
4  5  1.95652031471836994e-05
5  0  -1.89286947436842517e-06
5  1  -1.14335534074481636e-05
5  2  -1.16253981835748046e-05
5  3  -1.12238255430124912e-05
5  4  1.95652031471837333e-05
5  5  5.09066478288932336e-06
