numXbins 6
numYbins 6
xbin  ybin  z
0  0  1.14447760284714793e-03
0  1  4.45456872513749292e-04
0  2  4.39272001023655869e-04
0  3  7.10713211085035922e-04
0  4  9.32798349088014879e-04
0  5  2.02992797443574997e-04
1  0  4.45456872513749400e-04
1  1  1.74734511641729944e-04
1  2  1.72525109015198865e-04
1  3  2.78789211642656461e-04
1  4  3.60969002579493632e-04
1  5  8.08592732225595870e-05
2  0  4.39272001023655869e-04
2  1  1.72525109015198811e-04
2  2  1.70394294451112319e-04
2  3  2.75344740776591230e-04
2  4  3.55533615555904371e-04
2  5  7.99849546933599693e-05
3  0  7.10713211085035814e-04
3  1  2.78789211642656407e-04
3  2  2.75344740776591230e-04
3  3  4.45202202947485054e-04
3  4  5.75510565211727137e-04
3  5  1.28804166702175361e-04
4  0  9.32798349088014120e-04
4  1  3.60969002579493632e-04
4  2  3.55533615555904696e-04
4  3  5.75510565211726920e-04
4  4  7.65146505172003481e-04
4  5  1.63553637786430207e-04
5  0  2.02992797443574889e-04
5  1  8.08592732225597361e-05
5  2  7.99849546933599693e-05
5  3  1.28804166702175225e-04
5  4  1.63553637786430207e-04
5  5  9.94740098675468736e-05
