numXbins 6
numYbins 6
xbin  ybin  z
0  0  2.53266778163708595e-03
0  1  7.26161648165910825e-04
0  2  6.66586380143589070e-04
0  3  1.11733055768746059e-03
0  4  2.47046200672770789e-03
0  5  -1.60776376398895728e-03
1  0  7.26161648165910933e-04
1  1  3.28666557127960438e-04
1  2  3.28577679401366473e-04
1  3  5.10173118111450575e-04
1  4  5.34044838465391855e-04
1  5  -2.43201937537654761e-04
2  0  6.66586380143588961e-04
2  1  3.28577679401366311e-04
2  2  3.38705217009366657e-04
2  3  5.42293481804425031e-04
2  4  4.17919260055160072e-04
2  5  -1.42447360880704551e-04
3  0  1.11733055768746038e-03
3  1  5.10173118111450683e-04
3  2  5.42293481804425248e-04
3  3  9.47971808727540808e-04
3  4  6.53500476857487743e-04
3  5  -2.04845163253669583e-04
4  0  2.47046200672770789e-03
4  1  5.34044838465391313e-04
4  2  4.17919260055159964e-04
4  3  6.53500476857487743e-04
4  4  2.93450673363687253e-03
4  5  -1.96659602066446941e-03
5  0  -1.60776376398895707e-03
5  1  -2.43201937537654300e-04
5  2  -1.42447360880704497e-04
5  3  -2.04845163253669068e-04
5  4  -1.96659602066446941e-03
5  5  7.34172480217580841e-03
