numXbins 6
numYbins 6
xbin  ybin  z
0  0  1.02955562145261336e-05
0  1  4.11220043512408882e-06
0  2  4.14420073062547958e-06
0  3  6.83560536625758909e-06
0  4  5.21138721836271115e-06
0  5  -8.74366432285947988e-06
1  0  4.11220043512408882e-06
1  1  1.64248869595277984e-06
1  2  1.65527313201960310e-06
1  3  2.73027096599991473e-06
1  4  2.08148055920977215e-06
1  5  -3.49247379233279991e-06
2  0  4.14420073062547958e-06
2  1  1.65527313201960310e-06
2  2  1.66815769700965971e-06
2  3  2.75152310955956194e-06
2  4  2.09767268269809158e-06
2  5  -3.51967743144999083e-06
3  0  6.83560536625758740e-06
3  1  2.73027096599991473e-06
3  2  2.75152310955956152e-06
3  3  4.53846749505808716e-06
3  4  3.45998400904638122e-06
3  5  -5.80548607186510749e-06
4  0  5.21138721836270945e-06
4  1  2.08148055920977215e-06
4  2  2.09767268269809158e-06
4  3  3.45998400904638122e-06
4  4  2.63794044136218899e-06
4  5  -4.42562210005412768e-06
5  0  -8.74366432285948327e-06
5  1  -3.49247379233280076e-06
5  2  -3.51967743144998999e-06
5  3  -5.80548607186510918e-06
5  4  -4.42562210005412768e-06
5  5  7.42677935202094738e-06
