numXbins 6
numYbins 6
xbin  ybin  z
0  0  1.13129665742856984e-07
0  1  2.16204401152920463e-07
0  2  1.89183418208615071e-07
0  3  9.28707205295749132e-08
0  4  1.47222713988558400e-07
0  5  -5.11572141211466810e-07
1  0  2.16204401152920516e-07
1  1  4.13192620794464373e-07
1  2  3.61552271663443887e-07
1  3  1.77487119624100137e-07
1  4  2.81360317870590639e-07
1  5  -9.77675905880820587e-07
2  0  1.89183418208615256e-07
2  1  3.61552271663443940e-07
2  2  3.16365875299649325e-07
2  3  1.55304978989485704e-07
2  4  2.46196221719706767e-07
2  5  -8.55487070514890264e-07
3  0  9.28707205295747015e-08
3  1  1.77487119624100243e-07
3  2  1.55304978989485677e-07
3  3  7.62396907570370203e-08
3  4  1.20858480723480755e-07
3  5  -4.19961228075722804e-07
4  0  1.47222713988558427e-07
4  1  2.81360317870590586e-07
4  2  2.46196221719706767e-07
4  3  1.20858480723480993e-07
4  4  1.91590131304930414e-07
4  5  -6.65740842912774948e-07
5  0  -5.11572141211467127e-07
5  1  -9.77675905880820799e-07
5  2  -8.55487070514890264e-07
5  3  -4.19961228075722910e-07
5  4  -6.65740842912775054e-07
5  5  2.31332828524872228e-06
