numXbins 6
numYbins 6
xbin  ybin  z
0  0  3.17267351130040635e-07
0  1  5.94075767571942064e-08
0  2  4.51958372520629836e-08
0  3  7.85083006659522258e-08
0  4  3.50190456956799471e-07
0  5  1.86969906386496200e-07
1  0  5.94075767571941667e-08
1  1  1.02073441574148143e-07
1  2  1.21538505840324676e-07
1  3  1.96369922724665260e-07
1  4  -3.57462482865616986e-07
1  5  1.22858897015300643e-07
2  0  4.51958372520629571e-08
2  1  1.21538505840324676e-07
2  2  1.47023026467330517e-07
2  3  2.37049708813189185e-07
2  4  -4.76064820906645224e-07
2  5  1.35855668573993077e-07
3  0  7.85083006659521993e-08
3  1  1.96369922724665260e-07
3  2  2.37049708813189185e-07
3  3  3.82307240325807922e-07
3  4  -7.58346573995823887e-07
3  5  2.21742655805163574e-07
4  0  3.50190456956799365e-07
4  1  -3.57462482865616986e-07
4  2  -4.76064820906645118e-07
4  3  -7.58346573995823781e-07
4  4  2.35419835533607759e-06
4  5  -2.02242449818784431e-07
5  0  1.86969906386496200e-07
5  1  1.22858897015300643e-07
5  2  1.35855668573993077e-07
5  3  2.21742655805163574e-07
5  4  -2.02242449818784378e-07
5  5  1.95038476993946241e-07
