numXbins 6
numYbins 6
xbin  ybin  z
0  0  6.95043931473196233e-06
0  1  2.76017921377480532e-06
0  2  2.84723108311722070e-06
0  3  5.00342638724510543e-06
0  4  5.80363424048795992e-06
0  5  4.08364700054278082e-06
1  0  2.76017921377480236e-06
1  1  1.17437396823272860e-06
1  2  1.22877986027483847e-06
1  3  2.15006781383135817e-06
1  4  2.03128559735261017e-06
1  5  1.67113593810789199e-06
2  0  2.84723108311722324e-06
2  1  1.22877986027483952e-06
2  2  1.28930459899259751e-06
2  3  2.25407976488628786e-06
2  4  2.03464608270128828e-06
2  5  1.73481223933297006e-06
3  0  5.00342638724510966e-06
3  1  2.15006781383135817e-06
3  2  2.25407976488628701e-06
3  3  3.94177933915059972e-06
3  4  3.60784463860685753e-06
3  5  3.04272731151842077e-06
4  0  5.80363424048795992e-06
4  1  2.03128559735261229e-06
4  2  2.03464608270128658e-06
4  3  3.60784463860685541e-06
4  4  5.80186658434224049e-06
4  5  3.23710555040887457e-06
5  0  4.08364700054277743e-06
5  1  1.67113593810789114e-06
5  2  1.73481223933297239e-06
5  3  3.04272731151842161e-06
5  4  3.23710555040887118e-06
5  5  2.43051967039946397e-06
