numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.81135083036195034e-06
0  1  8.46599693170499390e-07
0  2  6.69138435493236135e-07
0  3  -1.14577678667051527e-06
0  4  3.50028912182893990e-06
1  0  8.46599693170499178e-07
1  1  3.05559260752566652e-07
1  2  3.39204833250029914e-07
1  3  -1.94543277969410014e-07
1  4  1.08043727212281169e-06
2  0  6.69138435493235712e-07
2  1  3.39204833250030284e-07
2  2  5.33880280628730557e-07
2  3  1.36697813105452857e-07
2  4  9.04862445196392893e-07
3  0  -1.14577678667051612e-06
3  1  -1.94543277969409934e-07
3  2  1.36697813105452698e-07
3  3  9.14395767824347585e-07
3  4  -1.34814526705409157e-06
4  0  3.50028912182894075e-06
4  1  1.08043727212281211e-06
4  2  9.04862445196393422e-07
4  3  -1.34814526705409157e-06
4  4  4.37179716790743890e-06
