numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.26534829393048735e-05
0  1  1.89390463274730055e-05
0  2  4.83775876319178039e-05
0  3  9.28761777055089552e-05
0  4  4.58043466162362731e-05
1  0  1.89390463274729987e-05
1  1  1.09846620791075794e-05
1  2  2.80590396765736553e-05
1  3  5.38682576542535844e-05
1  4  2.65665578210137856e-05
2  0  4.83775876319178174e-05
2  1  2.80590396765736553e-05
2  2  7.16735482531563915e-05
2  3  1.37600189058468571e-04
2  4  6.78611772125059607e-05
3  0  9.28761777055089552e-05
3  1  5.38682576542536047e-05
3  2  1.37600189058468625e-04
3  3  2.64167360070561143e-04
3  4  1.30281129395039329e-04
4  0  4.58043466162362731e-05
4  1  2.65665578210137889e-05
4  2  6.78611772125059743e-05
4  3  1.30281129395039356e-04
4  4  6.42515891134821368e-05
