numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.67805339879637864e-07
0  1  3.76849514823598484e-07
0  2  9.85048464432844989e-07
0  3  1.17801051084332336e-06
0  4  3.77564096868631423e-07
1  0  3.76849514823598378e-07
1  1  8.46349220287150609e-07
1  2  2.21227023674531997e-06
1  3  2.64558699172033975e-06
1  4  8.47930338291374257e-07
2  0  9.85048464432844778e-07
2  1  2.21227023674531997e-06
2  2  5.78264873845928318e-06
2  3  6.91530121259622167e-06
2  4  2.21640649626588018e-06
3  0  1.17801051084332336e-06
3  1  2.64558699172034017e-06
3  2  6.91530121259622336e-06
3  3  8.26986530934873411e-06
3  4  2.65056276659772649e-06
4  0  3.77564096868631370e-07
4  1  8.47930338291374469e-07
4  2  2.21640649626588018e-06
4  3  2.65056276659772649e-06
4  4  8.49529262006230808e-07
