numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.04937592797056042e-06
0  1  2.26679415543315965e-06
0  2  5.22783880933456426e-06
0  3  6.92559867003941738e-06
0  4  4.52591377418762154e-06
1  0  2.26679415543316007e-06
1  1  2.30638700546636134e-06
1  2  5.65790850745097232e-06
1  3  7.32720742788673832e-06
1  4  3.70093517854112735e-06
2  0  5.22783880933456596e-06
2  1  5.65790850745097147e-06
2  2  1.40339958282254864e-05
2  3  1.81799763612561433e-05
2  4  8.71472905063701102e-06
3  0  6.92559867003941738e-06
3  1  7.32720742788674001e-06
3  2  1.81799763612561433e-05
3  3  2.38371316019642223e-05
3  4  1.14449375153158248e-05
4  0  4.52591377418762154e-06
4  1  3.70093517854112692e-06
4  2  8.71472905063701102e-06
4  3  1.14449375153158248e-05
4  4  6.90648421941689384e-06
