numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.61275384357518561e-07
0  1  3.64782452823494870e-07
0  2  9.53401277673516581e-07
0  3  1.13784908729890714e-06
0  4  3.63993543304388867e-07
1  0  3.64782452823494870e-07
1  1  8.27094669253892540e-07
1  2  2.16167861905248262e-06
1  3  2.57828073357891932e-06
1  4  8.24198070277442752e-07
2  0  9.53401277673516475e-07
2  1  2.16167861905248262e-06
2  2  5.64972182560659011e-06
2  3  6.73856845797432885e-06
2  4  2.15412424969801659e-06
3  0  1.13784908729890735e-06
3  1  2.57828073357891890e-06
3  2  6.73856845797432885e-06
3  3  8.03854003497130237e-06
3  4  2.57015269912230056e-06
4  0  3.63993543304388920e-07
4  1  8.24198070277442540e-07
4  2  2.15412424969801616e-06
4  3  2.57015269912229972e-06
4  4  8.21921485480275547e-07
