numXbins 5
numYbins 5
xbin  ybin  z
0  0  8.18811354748777735e-05
0  1  4.50652895813454917e-05
0  2  8.36649152098244879e-05
0  3  7.46732404013986795e-05
0  4  1.09578680194273939e-04
1  0  4.50652895813454917e-05
1  1  2.48027865426173536e-05
1  2  4.60470364738195648e-05
1  3  4.10982478827365456e-05
1  4  6.03093121053714288e-05
2  0  8.36649152098244473e-05
2  1  4.60470364738195580e-05
2  2  8.54875545688390962e-05
2  3  7.62999962127135684e-05
2  4  1.11965850669855889e-04
3  0  7.46732404013986659e-05
3  1  4.10982478827365456e-05
3  2  7.62999962127135684e-05
3  3  6.80998474154758304e-05
3  4  9.99326045194565788e-05
4  0  1.09578680194273939e-04
4  1  6.03093121053714288e-05
4  2  1.11965850669855889e-04
4  3  9.99326045194565517e-05
4  4  1.46645342464785767e-04
