numXbins 6
numYbins 6
xbin  ybin  z
0  0  6.98994594573429360e-06
0  1  2.44310732545766943e-06
0  2  2.24212412420182290e-06
0  3  3.26887624161601980e-06
0  4  5.90978205042085472e-06
0  5  -1.01019277308075953e-05
1  0  2.44310732545766900e-06
1  1  8.53912374372926250e-07
1  2  7.83663889525284296e-07
1  3  1.14252595305073207e-06
1  4  2.06558249381209971e-06
1  5  -3.53085438000214685e-06
2  0  2.24212412420182290e-06
2  1  7.83663889525284296e-07
2  2  7.19194781683332662e-07
2  3  1.04853637572974442e-06
2  4  1.89565360891635896e-06
2  5  -3.24037277619473400e-06
3  0  3.26887624161601980e-06
3  1  1.14252595305073228e-06
3  2  1.04853637572974421e-06
3  3  1.52870530192819684e-06
3  4  2.76372492508127027e-06
3  5  -4.72416563261202394e-06
4  0  5.90978205042085218e-06
4  1  2.06558249381209886e-06
4  2  1.89565360891635812e-06
4  3  2.76372492508126773e-06
4  4  4.99656833259835810e-06
4  5  -8.54102107963932434e-06
5  0  -1.01019277308075953e-05
5  1  -3.53085438000214728e-06
5  2  -3.24037277619473400e-06
5  3  -4.72416563261202225e-06
5  4  -8.54102107963932603e-06
5  5  1.46001590057994253e-05
