numXbins 6
numYbins 6
xbin  ybin  z
0  0  2.38023106254787014e-05
0  1  8.78564581309087421e-06
0  2  8.46634888711034863e-06
0  3  1.34146932990775959e-05
0  4  2.06072389127521216e-05
0  5  1.17418763430153190e-05
1  0  8.78564581309087759e-06
1  1  3.24286047550599482e-06
1  2  3.12500512335077857e-06
1  3  4.95148331905147006e-06
1  4  7.60631625735465896e-06
1  5  4.33403161373828296e-06
2  0  8.46634888711035033e-06
2  1  3.12500512335077942e-06
2  2  3.01143299094446853e-06
2  3  4.77153144795950305e-06
2  4  7.32987973229121127e-06
2  5  4.17651980404216615e-06
3  0  1.34146932990775975e-05
3  1  4.95148331905146836e-06
3  2  4.77153144795950136e-06
3  3  7.56035828369071136e-06
3  4  1.16139896712161099e-05
3  5  6.61757895591187159e-06
4  0  2.06072389127521351e-05
4  1  7.60631625735465812e-06
4  2  7.32987973229120958e-06
4  3  1.16139896712161099e-05
4  4  1.78410534291859319e-05
4  5  1.01657210886702557e-05
5  0  1.17418763430153207e-05
5  1  4.33403161373829397e-06
5  2  4.17651980404217462e-06
5  3  6.61757895591187752e-06
5  4  1.01657210886702658e-05
5  5  5.79236454073840047e-06
