numXbins 6
numYbins 6
xbin  ybin  z
0  0  4.28543996644307564e-07
0  1  1.63827998059799251e-07
0  2  1.46346499318195566e-07
0  3  1.83794246027377141e-07
0  4  2.63538097245720733e-07
0  5  2.28864626811162212e-06
1  0  1.63827998059798934e-07
1  1  6.28581840893253271e-08
1  2  5.66477232677670197e-08
1  3  7.27481652841844643e-08
1  4  9.71582851892470297e-08
1  5  9.05290169304835253e-07
2  0  1.46346499318195036e-07
2  1  5.66477232677670065e-08
2  2  5.21279666419629399e-08
2  3  7.03926859394345233e-08
2  4  7.89815924613155450e-08
2  5  8.74747026740932839e-07
3  0  1.83794246027377114e-07
3  1  7.27481652841845172e-08
3  2  7.03926859394346160e-08
3  3  1.05872181293243288e-07
3  4  7.39651336305933251e-08
3  5  1.31196759395321167e-06
4  0  2.63538097245720203e-07
4  1  9.71582851892470429e-08
4  2  7.89815924613157302e-08
4  3  7.39651336305932589e-08
4  4  2.18479374580049685e-07
4  5  9.30238542816526158e-07
5  0  2.28864626811162212e-06
5  1  9.05290169304834511e-07
5  2  8.74747026740931780e-07
5  3  1.31196759395321146e-06
5  4  9.30238542816526370e-07
5  5  1.62590156421232046e-05
