# Measurement-space curves for incl_COMB_costhpi.
# All model columns are ALREADY smeared by A_C and are directly
# comparable with unfolded_data bin by bin. Values are dsigma/dx in
# 1e-38 cm^2/(unit)/Ar; multiply by width to integrate.
bin	low	high	width	unfolded_data	stat_err	truth_smeared	tune_smeared	GENIE_smeared	GiBUU_smeared	NEUT_smeared	NuWro_smeared
0	-1	-0.1	0.9	0.08941996	0.040604879	0.080216497	0.078031915	0.057551886	0.10059184	0.11204898	0.12549383
1	-0.1	0.35	0.45	0.27415892	0.076900275	0.26333691	0.26632772	0.20412928	0.30912082	0.33451427	0.3063488
2	0.35	0.75	0.4	0.53200373	0.1729651	0.52660366	0.52741914	0.40119701	0.55931584	0.64192995	0.59120601
3	0.75	1	0.25	1.3444398	0.53718478	1.1957854	1.2190228	0.88226465	1.0887319	1.4418107	1.5178734
