# Measurement-space curves for 1p_RHCFULL_thmupi.
# All model columns are ALREADY smeared by A_C and are directly
# comparable with unfolded_data bin by bin. Values are dsigma/dx in
# 1e-38 cm^2/(unit)/Ar; multiply by width to integrate.
bin	low	high	width	unfolded_data	stat_err	truth_smeared	tune_smeared	GENIE_smeared	GiBUU_smeared	NEUT_smeared	NuWro_smeared
0	0	0.6	0.6	0.0755019	0.033892503	0.070116351	0.070600562	nan	nan	nan	nan
1	0.6	0.85	0.25	0.21071207	0.071889361	0.16984989	0.17243332	nan	nan	nan	nan
2	0.85	1.3	0.45	0.28814352	0.096805016	0.22801169	0.23104541	nan	nan	nan	nan
3	1.3	1.85	0.55	0.28973527	0.10191684	0.23203685	0.23337453	nan	nan	nan	nan
4	1.85	2.6	0.75	0.10280585	0.040596689	0.090431539	0.091716604	nan	nan	nan	nan
