numXbins 6
numYbins 6
xbin  ybin  z
0  0  3.71070245894006895e-07
0  1  1.89781810645545558e-08
0  2  1.18487264737789958e-09
0  3  4.95828647767019001e-08
0  4  6.88145458694374389e-07
0  5  5.18319330015259725e-07
1  0  1.89781810645545525e-08
1  1  9.70628500949388612e-10
1  2  6.05996516541017176e-11
1  3  2.53588800461343671e-09
1  4  3.51948162332131970e-08
1  5  2.65091534638915416e-08
2  0  1.18487264737790640e-09
2  1  6.05996516541045610e-11
2  2  3.78344317832590997e-12
2  3  1.58324147254130071e-10
2  4  2.19733255481014779e-09
2  5  1.65505696977313932e-09
3  0  4.95828647767018340e-08
3  1  2.53588800461345201e-09
3  2  1.58324147254146150e-10
3  3  6.62532365951793423e-09
3  4  9.19508465113928707e-08
3  5  6.92584693482490245e-08
4  0  6.88145458694374495e-07
4  1  3.51948162332131374e-08
4  2  2.19733255481007210e-09
4  3  9.19508465113929502e-08
4  4  1.27615775600869630e-06
4  5  9.61217173972483122e-07
5  0  5.18319330015259725e-07
5  1  2.65091534638915714e-08
5  2  1.65505696977316972e-09
5  3  6.92584693482491039e-08
5  4  9.61217173972482910e-07
5  5  7.24000188212898997e-07
