numXbins 6
numYbins 6
xbin  ybin  z
0  0  4.07054936513304710e-01
0  1  3.15539594739675522e-01
0  2  1.71691779047250748e-01
0  3  2.25200003013014793e-01
0  4  1.39045828487724066e-01
0  5  -2.06510220232303254e-02
1  0  1.08145780162885785e-01
1  1  1.30496930330991745e-01
1  2  1.38018316589295864e-01
1  3  8.77094250172376633e-02
1  4  3.61664386000484228e-02
1  5  -5.97331171411497053e-03
2  0  9.75176307838410139e-02
2  1  1.17181275039911270e-01
2  2  1.39362871646881104e-01
2  3  1.04123194236308336e-01
2  4  3.09790937462821603e-02
2  5  -5.15280042964150198e-03
3  0  1.65003137663006783e-01
3  1  1.44437707960605621e-01
3  2  1.80259954184293747e-01
3  3  2.27657728828489780e-01
3  4  5.10372279095463455e-02
3  5  -7.04261990176746622e-03
4  0  3.42827233485877514e-01
4  1  2.81700164079666138e-01
4  2  8.41222330927848816e-02
4  3  1.23658945783972740e-01
4  4  2.24709274305496365e-01
4  5  -6.41250362969003618e-03
5  0  -4.46414932608604431e-01
5  1  -3.07349324226379395e-01
5  2  -1.15827083587646484e-01
5  3  1.12813487648963928e-01
5  4  4.54903764650225639e-01
5  5  6.22702019871212542e-01
