numXbins 6
numYbins 6
xbin  ybin  z
0  0  9.37693721987758392e-04
0  1  1.26036555874732011e-04
0  2  9.88213030499509459e-05
0  3  2.62627043604613279e-04
0  4  1.00897210726124428e-03
0  5  -2.43415073177829806e-03
1  0  1.26036555874732662e-04
1  1  1.54460762491769900e-04
1  2  1.46079346522907559e-04
1  3  1.32532133081861839e-04
1  4  7.15463218021940864e-05
1  5  -6.30655119773465165e-04
2  0  9.88213030499512847e-05
2  1  1.46079346522907504e-04
2  2  1.49965138551276793e-04
2  3  1.76647310504712997e-04
2  4  -3.79118866892666847e-05
2  5  -5.33601211939581203e-04
3  0  2.62627043604614146e-04
3  1  1.32532133081861568e-04
3  2  1.76647310504713241e-04
3  3  4.10466030722239595e-04
3  4  -1.61407836017037222e-04
3  5  -8.20864681896390515e-04
4  0  1.00897210726124363e-03
4  1  7.15463218021937476e-05
4  2  -3.79118866892666847e-05
4  3  -1.61407836017036789e-04
4  4  1.78959914414155178e-03
4  5  -2.67079785049868356e-03
5  0  -2.43415073177829762e-03
5  1  -6.30655119773464298e-04
5  2  -5.33601211939581637e-04
5  3  -8.20864681896389648e-04
5  4  -2.67079785049868530e-03
5  5  7.09006959588641926e-03
