numXbins 6
numYbins 6
xbin  ybin  z
0  0  1.79644454598350069e-05
0  1  -2.04563833761675433e-06
0  2  -8.80000203131828648e-07
0  3  9.40973607422305689e-06
0  4  1.20490970788287330e-05
0  5  -4.56918978721333529e-05
1  0  -2.04563833761675433e-06
1  1  2.87016508079369234e-06
1  2  3.27589507846238765e-06
1  3  3.92700249821203713e-06
1  4  -4.88307495584252481e-06
1  5  -1.03941576558990198e-06
2  0  -8.80000203131829072e-07
2  1  3.27589507846238765e-06
2  2  4.11434894318344184e-06
2  3  6.76614047430422244e-06
2  4  -6.38301180553252629e-06
2  5  -2.57576848072558026e-06
3  0  9.40973607422305689e-06
3  1  3.92700249821203713e-06
3  2  6.76614047430422159e-06
3  3  2.03071503746906291e-05
3  4  -7.99210163149885983e-06
3  5  -2.25535766144424312e-05
4  0  1.20490970788287330e-05
4  1  -4.88307495584252481e-06
4  2  -6.38301180553252545e-06
4  3  -7.99210163149885983e-06
4  4  2.26643152450906301e-05
4  5  -3.94501839342295790e-05
5  0  -4.56918978721333462e-05
5  1  -1.03941576558990198e-06
5  2  -2.57576848072558026e-06
5  3  -2.25535766144424312e-05
5  4  -3.94501839342295858e-05
5  5  1.60553068159512071e-04
