numXbins 6
numYbins 6
xbin  ybin  z
0  0  2.12522611660192932e-07
0  1  1.27992271432769752e-08
0  2  2.33996195959129740e-09
0  3  3.12539504978755443e-08
0  4  4.76165303743540255e-07
0  5  1.67330771862197028e-07
1  0  1.27992271432769984e-08
1  1  1.22377372743837165e-09
1  2  5.86778348889223105e-10
1  3  2.35016533302008650e-09
1  4  3.19191846715563032e-08
1  5  6.25894161829578882e-09
2  0  2.33996195959129781e-09
2  1  5.86778348889224760e-10
2  2  4.64644756601832564e-10
2  3  8.04689971800116457e-10
2  4  8.43408584702582051e-09
2  5  -1.91649521714331971e-09
3  0  3.12539504978755642e-08
3  1  2.35016533302008981e-09
3  2  8.04689971800122144e-10
3  3  5.07959437214576695e-09
3  4  7.33747387995278946e-08
3  5  2.06633124464754320e-08
4  0  4.76165303743540149e-07
4  1  3.19191846715563363e-08
4  2  8.43408584702581059e-09
4  3  7.33747387995278814e-08
4  4  1.09007267204737002e-06
4  5  3.47578645315545079e-07
5  0  1.67330771862197055e-07
5  1  6.25894161829577393e-09
5  2  -1.91649521714334246e-09
5  3  2.06633124464754089e-08
5  4  3.47578645315545344e-07
5  5  1.63942339603214711e-07
