numXbins 6
numYbins 6
xbin  ybin  z
0  0  4.38001439762083599e-07
0  1  2.58711304248596319e-08
0  2  6.48354697319343452e-09
0  3  7.02669646285770008e-08
0  4  8.25265579772689535e-07
0  5  3.84767928251111942e-07
1  0  2.58711304248596385e-08
1  1  1.54427361004248693e-09
1  2  4.00622800264261894e-10
1  3  4.16953724310314508e-09
1  4  4.86493793599620690e-08
1  5  2.25301912860017453e-08
2  0  6.48354697319344941e-09
2  1  4.00622800264257241e-10
2  2  1.15278658691466177e-10
2  3  1.06103625435428633e-09
2  4  1.21111100902884434e-08
2  5  5.48064441191869031e-09
3  0  7.02669646285769744e-08
3  1  4.16953724310313515e-09
3  2  1.06103625435428633e-09
3  3  1.12953075705870340e-08
3  4  1.32280696523907613e-07
3  5  6.14941966704246232e-08
4  0  8.25265579772689535e-07
4  1  4.86493793599620359e-08
4  2  1.21111100902883723e-08
4  3  1.32280696523907587e-07
4  4  1.55550432144768706e-06
4  5  7.26133244155028542e-07
5  0  3.84767928251111889e-07
5  1  2.25301912860017420e-08
5  2  5.48064441191866302e-09
5  3  6.14941966704246232e-08
5  4  7.26133244155028542e-07
5  5  3.40396660104364900e-07
