numXbins 6
numYbins 6
xbin  ybin  z
0  0  6.10508312873727950e-06
0  1  2.35817585569841372e-06
0  2  2.34353515839664641e-06
0  3  3.81830693476598322e-06
0  4  3.43003199254159137e-06
0  5  -8.40262575363231640e-06
1  0  2.35817585569841287e-06
1  1  9.10898232408128614e-07
1  2  9.05244470652224886e-07
1  3  1.47489922690403488e-06
1  4  1.32487459603640439e-06
1  5  -3.24578633815814794e-06
2  0  2.34353515839664641e-06
2  1  9.05244470652224780e-07
2  2  8.99625924663392234e-07
2  3  1.46574423244348267e-06
2  4  1.31664716089991660e-06
2  5  -3.22564717863381264e-06
3  0  3.81830693476598491e-06
3  1  1.47489922690403509e-06
3  2  1.46574423244348310e-06
3  3  2.38811562934420952e-06
3  4  2.14521748076765802e-06
3  5  -5.25544796146364839e-06
4  0  3.43003199254159010e-06
4  1  1.32487459603640439e-06
4  2  1.31664716089991596e-06
4  3  2.14521748076765675e-06
4  4  1.92713362330203229e-06
4  5  -4.72067043052809715e-06
5  0  -8.40262575363231471e-06
5  1  -3.24578633815814836e-06
5  2  -3.22564717863381264e-06
5  3  -5.25544796146364755e-06
5  4  -4.72067043052809715e-06
5  5  1.15660196220338450e-05
