numXbins 6
numYbins 6
xbin  ybin  z
0  0  1.50425182777169544e-03
0  1  5.85191900594501197e-04
0  2  5.80661513905314356e-04
0  3  9.50040840046875354e-04
0  4  1.17143521927270781e-03
0  5  5.57972752078251459e-04
1  0  5.85191900594501306e-04
1  1  2.29159495512236649e-04
1  2  2.27444631675664127e-04
1  3  3.71130058746563609e-04
1  4  4.54097977407672199e-04
1  5  2.17684137858498839e-04
2  0  5.80661513905314465e-04
2  1  2.27444631675664154e-04
2  2  2.25799480548696428e-04
2  3  3.68582937745930497e-04
2  4  4.50118456098687358e-04
2  5  2.16123415239674084e-04
3  0  9.50040840046874921e-04
3  1  3.71130058746563501e-04
3  2  3.68582937745930389e-04
3  3  6.02885862804635950e-04
3  4  7.36259887364028461e-04
3  5  3.53532443160751845e-04
4  0  1.17143521927270716e-03
4  1  4.54097977407671982e-04
4  2  4.50118456098687195e-04
4  3  7.36259887364028895e-04
4  4  9.17619122820315168e-04
4  5  4.33529214026648390e-04
5  0  5.57972752078251025e-04
5  1  2.17684137858499029e-04
5  2  2.16123415239674599e-04
5  3  3.53532443160751628e-04
5  4  4.33529214026648119e-04
5  5  2.60687504185149312e-04
