numXbins 6
numYbins 6
xbin  ybin  z
0  0  7.01598609059166012e-07
0  1  5.46823363824456070e-08
0  2  -8.92467582655823968e-09
0  3  -4.32361646423977713e-08
0  4  1.26180025984315345e-06
0  5  3.73827391064403967e-06
1  0  5.46823363824460239e-08
1  1  4.44302396146523598e-09
1  2  -8.03142571793508051e-10
1  3  -4.68943914907294398e-09
1  4  9.79655934761843846e-08
1  5  3.17931171133929622e-07
2  0  -8.92467582655782940e-09
2  1  -8.03142571793575466e-10
2  2  1.77403894253696929e-10
2  3  1.33370979435599311e-09
2  4  -1.58258324832013780e-08
2  5  -6.33334155661885050e-08
3  0  -4.32361646423976257e-08
3  1  -4.68943914907305813e-09
3  2  1.33370979435600035e-09
3  3  1.22800739453532329e-08
3  4  -7.49996123914397382e-08
3  5  -4.23988335247601834e-07
4  0  1.26180025984315345e-06
4  1  9.79655934761844905e-08
4  2  -1.58258324832013747e-08
4  3  -7.49996123914391559e-08
4  4  2.27009478863433516e-06
4  5  6.66759722478980698e-06
5  0  3.73827391064403629e-06
5  1  3.17931171133929675e-07
5  2  -6.33334155661879094e-08
5  3  -4.23988335247602311e-07
5  4  6.66759722478980359e-06
5  5  2.38169358915976254e-05
