numXbins 7
numYbins 7
xbin  ybin  z
0  0  3.93250677221994646e-05
0  1  4.29627422016535905e-05
0  2  4.64419531107080651e-05
0  3  4.71994687979516842e-05
0  4  7.26277257074653610e-05
0  5  1.11152955576629295e-04
0  6  -1.37333685680445834e-04
1  0  4.29627422016535905e-05
1  1  4.69369113493928419e-05
1  2  5.07379586204826619e-05
1  3  5.15655465451789384e-05
1  4  7.93459855760351247e-05
1  5  1.21434902773092681e-04
1  6  -1.50037420791551966e-04
2  0  4.64419531107080651e-05
2  1  5.07379586204826619e-05
2  2  5.48468224892499488e-05
2  3  5.57414301801029249e-05
2  4  8.57715860954357499e-05
2  5  1.31268950061905020e-04
2  6  -1.62187758605982147e-04
3  0  4.71994687979516842e-05
3  1  5.15655465451789384e-05
3  2  5.57414301801029249e-05
3  3  5.66506298360727563e-05
3  4  8.71706082647268564e-05
3  5  1.33410080704771220e-04
3  6  -1.64833206594141424e-04
4  0  7.26277257074653474e-05
4  1  7.93459855760351247e-05
4  2  8.57715860954357499e-05
4  3  8.71706082647268700e-05
4  4  1.34132929629035178e-04
4  5  2.05283470233830748e-04
4  6  -2.53635501010570697e-04
5  0  1.11152955576629295e-04
5  1  1.21434902773092681e-04
5  2  1.31268950061905020e-04
5  3  1.33410080704771220e-04
5  4  2.05283470233830775e-04
5  5  3.14175670864657913e-04
5  6  -3.88175938346727077e-04
6  0  -1.37333685680445834e-04
6  1  -1.50037420791551966e-04
6  2  -1.62187758605982093e-04
6  3  -1.64833206594141478e-04
6  4  -2.53635501010570697e-04
6  5  -3.88175938346727077e-04
6  6  4.79606071013286331e-04
