numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.31817910932987355e-03
0  1  1.18098375528639401e-03
0  2  1.03757856828713322e-03
0  3  8.78525370338727575e-04
0  4  1.01612984003769517e-03
0  5  9.96938167043233143e-04
0  6  3.81312734210527524e-04
1  0  1.18098375528639401e-03
1  1  1.05806761795776958e-03
1  2  9.29587963659475841e-04
1  3  7.87088934753676830e-04
1  4  9.10371607206204359e-04
1  5  8.93177392942900972e-04
1  6  3.41625915324514557e-04
2  0  1.03757856828713322e-03
2  1  9.29587963659475841e-04
2  2  8.16709412058635792e-04
2  3  6.91513838679617878e-04
2  4  7.99826470589516691e-04
2  5  7.84720125444392756e-04
2  6  3.00142763628642891e-04
3  0  8.78525370338727575e-04
3  1  7.87088934753676830e-04
3  2  6.91513838679617878e-04
3  3  5.85509830087630693e-04
3  4  6.77218928530259022e-04
3  5  6.64428275495671850e-04
3  6  2.54133075441832605e-04
4  0  1.01612984003769517e-03
4  1  9.10371607206204359e-04
4  2  7.99826470589516691e-04
4  3  6.77218928530259022e-04
4  4  7.83292531725781021e-04
4  5  7.68498463551060547e-04
4  6  2.93938240164233217e-04
5  0  9.96938167043233143e-04
5  1  8.93177392942900972e-04
5  2  7.84720125444392756e-04
5  3  6.64428275495671850e-04
5  4  7.68498463551060547e-04
5  5  7.53983811359888408e-04
5  6  2.88386620318495423e-04
6  0  3.81312734210527524e-04
6  1  3.41625915324514557e-04
6  2  3.00142763628642891e-04
6  3  2.54133075441832605e-04
6  4  2.93938240164233217e-04
6  5  2.88386620318495423e-04
6  6  1.10303220739877634e-04
