numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.42952929550683523e-05
0  1  1.34909904318845385e-05
0  2  1.19762888512270306e-05
0  3  9.98737734746487071e-06
0  4  1.13605720236401417e-05
0  5  1.17156937537891239e-05
0  6  -2.48657438255984777e-06
1  0  1.34909904318845402e-05
1  1  1.27620922864754730e-05
1  2  1.13462101378288663e-05
1  3  9.47737933603725642e-06
1  4  1.08134551417472666e-05
1  5  1.12440414606134436e-05
1  6  -2.60193789571962856e-06
2  0  1.19762888512270373e-05
2  1  1.13462101378288680e-05
2  2  1.01106222703963724e-05
2  3  8.46617961299329827e-06
2  4  9.67964114803312599e-06
2  5  1.01649958553153182e-05
2  6  -2.56534444116104848e-06
3  0  9.98737734746487240e-06
3  1  9.47737933603725811e-06
3  2  8.46617961299329996e-06
3  3  7.11663648270225783e-06
3  4  8.17804816868470217e-06
3  5  8.68070613761707143e-06
3  6  -2.49859490287789589e-06
4  0  1.13605720236401417e-05
4  1  1.08134551417472666e-05
4  2  9.67964114803312769e-06
4  3  8.17804816868470386e-06
4  4  9.50180640034969305e-06
4  5  1.02027473920191333e-05
4  6  -3.33197749854848172e-06
5  0  1.17156937537891256e-05
5  1  1.12440414606134504e-05
5  2  1.01649958553153199e-05
5  3  8.68070613761707143e-06
5  4  1.02027473920191333e-05
5  5  1.14058258125821219e-05
5  6  -4.50338416530555697e-06
6  0  -2.48657438255984820e-06
6  1  -2.60193789571962856e-06
6  2  -2.56534444116104678e-06
6  3  -2.49859490287789462e-06
6  4  -3.33197749854847960e-06
6  5  -4.50338416530555358e-06
6  6  9.92725620618019649e-06
