numXbins 7
numYbins 7
xbin  ybin  z
0  0  2.99209664207623907e-05
0  1  2.49936406997094759e-05
0  2  1.90380346685765690e-05
0  3  1.74520848187945439e-05
0  4  2.92758671228562591e-05
0  5  1.61432832295955397e-05
0  6  -6.83516444603603045e-05
1  0  2.49936406997094725e-05
1  1  2.08777372576008081e-05
1  2  1.59028886782491544e-05
1  3  1.45781099209124686e-05
1  4  2.44547750815082932e-05
1  5  1.34848391953736805e-05
1  6  -5.70956304971182544e-05
2  0  1.90380346685765792e-05
2  1  1.59028886782491544e-05
2  2  1.21134711675094465e-05
2  3  1.11043671232689959e-05
2  4  1.86275725656650459e-05
2  5  1.02716062532133843e-05
2  6  -4.34906065061986289e-05
3  0  1.74520848187945473e-05
3  1  1.45781099209124720e-05
3  2  1.11043671232689925e-05
3  3  1.01793257690718105e-05
3  4  1.70758159675387774e-05
3  5  9.41593744716840023e-06
3  6  -3.98676526637371044e-05
4  0  2.92758671228562591e-05
4  1  2.44547750815082932e-05
4  2  1.86275725656650493e-05
4  3  1.70758159675387774e-05
4  4  2.86446762361393565e-05
4  5  1.57952322832836691e-05
4  6  -6.68779755543482584e-05
5  0  1.61432832295955329e-05
5  1  1.34848391953736754e-05
5  2  1.02716062532133826e-05
5  3  9.41593744716840023e-06
5  4  1.57952322832836725e-05
5  5  8.70979866646633997e-06
5  6  -3.68778180562556835e-05
6  0  -6.83516444603603045e-05
6  1  -5.70956304971182544e-05
6  2  -4.34906065061986221e-05
6  3  -3.98676526637371044e-05
6  4  -6.68779755543482584e-05
6  5  -3.68778180562556767e-05
6  6  1.56142927829817761e-04
