numXbins 7
numYbins 7
xbin  ybin  z
0  0  8.50934565325562936e-07
0  1  7.70364665291675483e-07
0  2  6.86076400780516009e-07
0  3  5.80623783480031655e-07
0  4  6.68089315401190378e-07
0  5  6.77791403461153791e-07
0  6  4.87598332895474851e-07
1  0  7.70364665291675483e-07
1  1  6.97806914681797997e-07
1  2  6.21539826891801123e-07
1  3  5.26372010582784244e-07
1  4  6.06675316040520553e-07
1  5  6.16377226591797582e-07
1  6  4.32567417883241556e-07
2  0  6.86076400780516327e-07
2  1  6.21539826891801335e-07
2  2  5.53626069954778605e-07
2  3  4.68935370766563972e-07
2  4  5.40692890853257059e-07
2  5  5.49530597507029071e-07
2  6  3.83334610780747245e-07
3  0  5.80623783480031655e-07
3  1  5.26372010582784350e-07
3  2  4.68935370766563972e-07
3  3  3.97547849662807347e-07
3  4  4.59342223149729590e-07
3  5  4.67696427807779318e-07
3  6  3.15971864737115469e-07
4  0  6.68089315401190378e-07
4  1  6.06675316040520553e-07
4  2  5.40692890853257059e-07
4  3  4.59342223149729643e-07
4  4  5.33394438552563947e-07
4  5  5.45426912126398706e-07
4  6  3.40218980687022988e-07
5  0  6.77791403461153791e-07
5  1  6.16377226591797582e-07
5  2  5.49530597507028860e-07
5  3  4.67696427807779318e-07
5  4  5.45426912126398812e-07
5  5  5.59769824437543802e-07
5  6  3.24550040466579222e-07
6  0  4.87598332895474956e-07
6  1  4.32567417883241556e-07
6  2  3.83334610780747298e-07
6  3  3.15971864737115310e-07
6  4  3.40218980687023094e-07
6  5  3.24550040466579328e-07
6  6  4.84256379290192658e-07
