numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.29879845617047553e-05
0  1  1.12342271622357242e-05
0  2  9.71970531223754709e-06
0  3  8.49748943289672938e-06
0  4  1.01767360431976677e-05
0  5  7.80390971107703184e-06
0  6  -1.54147767718616577e-05
1  0  1.12342271622357242e-05
1  1  1.01374013760120097e-05
1  2  9.02070817237209255e-06
1  3  7.89778213504219166e-06
1  4  9.33830775529425023e-06
1  5  8.54454008681479914e-06
1  6  -1.46244711515010678e-05
2  0  9.71970531223754709e-06
2  1  9.02070817237209255e-06
2  2  8.25389366452096059e-06
2  3  7.34611100200280088e-06
2  4  8.75819612046356818e-06
2  5  9.20568544681062297e-06
2  6  -1.36542090975761323e-05
3  0  8.49748943289672938e-06
3  1  7.89778213504219166e-06
3  2  7.34611100200280088e-06
3  3  6.84909649052481226e-06
3  4  8.81049761038990555e-06
3  5  9.94846988202776440e-06
3  6  -1.28751288954456334e-05
4  0  1.01767360431976677e-05
4  1  9.33830775529425023e-06
4  2  8.75819612046356648e-06
4  3  8.81049761038990555e-06
4  4  1.29381781807309345e-05
4  5  1.51446633400406885e-05
4  6  -1.64135657758062067e-05
5  0  7.80390971107703184e-06
5  1  8.54454008681479914e-06
5  2  9.20568544681062297e-06
5  3  9.94846988202776440e-06
5  4  1.51446633400406936e-05
5  5  2.36761680575135892e-05
5  6  -1.82112271211623608e-05
6  0  -1.54147767718616611e-05
6  1  -1.46244711515010712e-05
6  2  -1.36542090975761323e-05
6  3  -1.28751288954456334e-05
6  4  -1.64135657758062067e-05
6  5  -1.82112271211623608e-05
6  6  5.45885686581154149e-05
