numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.44533101653933694e-05
0  1  1.51681434455599968e-05
0  2  1.32754383565816878e-05
0  3  1.13611190588656023e-05
0  4  1.72279616001170071e-05
0  5  1.77953582444018507e-05
0  6  2.66779659253422057e-05
1  0  1.51681434455599951e-05
1  1  1.59183310226030076e-05
1  2  1.39320163333559711e-05
1  3  1.19230184376430605e-05
1  4  1.80800238723765010e-05
1  5  1.86754828774457178e-05
1  6  2.79974074700374338e-05
2  0  1.32754383565816912e-05
2  1  1.39320163333559762e-05
2  2  1.21935571535286285e-05
2  3  1.04352452138531113e-05
2  4  1.58239697076123184e-05
2  5  1.63451263899735842e-05
2  6  2.45038463900721366e-05
3  0  1.13611190588656006e-05
3  1  1.19230184376430605e-05
3  2  1.04352452138531079e-05
3  3  8.93048199981019793e-06
3  4  1.35421519804606601e-05
3  5  1.39881578265647434e-05
3  6  2.09703897347949305e-05
4  0  1.72279616001170105e-05
4  1  1.80800238723765010e-05
4  2  1.58239697076123116e-05
4  3  1.35421519804606635e-05
4  4  2.05352723700459126e-05
4  5  2.12115940906701495e-05
4  6  3.17994263785673526e-05
5  0  1.77953582444018575e-05
5  1  1.86754828774457212e-05
5  2  1.63451263899735842e-05
5  3  1.39881578265647451e-05
5  4  2.12115940906701596e-05
5  5  2.19101902209805876e-05
5  6  3.28467289112860020e-05
6  0  2.66779659253421989e-05
6  1  2.79974074700374338e-05
6  2  2.45038463900721400e-05
6  3  2.09703897347949339e-05
6  4  3.17994263785673526e-05
6  5  3.28467289112860088e-05
6  6  4.92422744526599060e-05
