numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.73822886883463704e-05
0  1  -4.69266235935304367e-06
0  2  9.21793390133710590e-05
0  3  6.69517305334186192e-05
0  4  5.99205858959379420e-05
1  0  -4.69266235935304367e-06
1  1  8.04208890992403306e-07
1  2  -1.57973104228568715e-05
1  3  -1.14739081653694769e-05
1  4  -1.02689399408720523e-05
2  0  9.21793390133710726e-05
2  1  -1.57973104228568681e-05
2  2  3.10311188288590520e-04
2  3  2.25385333439947919e-04
2  4  2.01715790233860406e-04
3  0  6.69517305334186327e-05
3  1  -1.14739081653694701e-05
3  2  2.25385333439947946e-04
3  3  1.63701956123456650e-04
3  4  1.46510285022916217e-04
4  0  5.99205858959379488e-05
4  1  -1.02689399408720489e-05
4  2  2.01715790233860352e-04
4  3  1.46510285022916190e-04
4  4  1.31124050840956459e-04
