numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.72791374580366386e-07
0  1  -1.74103692177692242e-07
0  2  1.46864829935001025e-07
0  3  6.38712779125284963e-07
0  4  1.61546506100702617e-06
1  0  -1.74103692177692242e-07
1  1  1.13034428866381822e-07
1  2  -9.03344537322615932e-08
1  3  -4.00490645554491238e-07
1  4  -1.01813726780981858e-06
2  0  1.46864829935001025e-07
2  1  -9.03344537322615799e-08
2  2  8.50984176995155579e-08
2  3  3.56561210599722415e-07
2  4  8.92616062415427908e-07
3  0  6.38712779125284963e-07
3  1  -4.00490645554491238e-07
3  2  3.56561210599722521e-07
3  3  1.52219739733761271e-06
3  4  3.83061821659126904e-06
4  0  1.61546506100702596e-06
4  1  -1.01813726780981837e-06
4  2  8.92616062415427908e-07
4  3  3.83061821659126904e-06
4  4  9.65361339977104753e-06
