numXbins 5
numYbins 5
xbin  ybin  z
0  0  9.75443798980848596e-04
0  1  5.18015660995315699e-04
0  2  1.01220951205642138e-03
0  3  1.06229137066073337e-03
0  4  1.34784500393167971e-03
1  0  5.18015660995315699e-04
1  1  6.37586379445420279e-04
1  2  2.99653107627015683e-04
1  3  3.64191696345384820e-04
1  4  5.56030024206770378e-04
2  0  1.01220951205642138e-03
2  1  2.99653107627015629e-04
2  2  1.51938661619108900e-03
2  3  1.27495810355634218e-03
2  4  1.47307215316166040e-03
3  0  1.06229137066073337e-03
3  1  3.64191696345384929e-04
3  2  1.27495810355634218e-03
3  3  1.56353706485295508e-03
3  4  2.01378039782539129e-03
4  0  1.34784500393167971e-03
4  1  5.56030024206770486e-04
4  2  1.47307215316166019e-03
4  3  2.01378039782539129e-03
4  4  3.06469407722055913e-03
