numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.36967671913960768e-04
0  1  7.13836943754279018e-05
0  2  1.03547920245963216e-04
0  3  1.37538959370683329e-04
0  4  1.94804103566571389e-04
1  0  7.13836943754278882e-05
1  1  5.02101057487994016e-05
1  2  5.44431035145338997e-05
1  3  6.56027213335858526e-05
1  4  9.07766336432044477e-05
2  0  1.03547920245963216e-04
2  1  5.44431035145338929e-05
2  2  8.31189736207792673e-05
2  3  1.07277163664232458e-04
2  4  1.50758438004602500e-04
3  0  1.37538959370683329e-04
3  1  6.56027213335858526e-05
3  2  1.07277163664232458e-04
3  3  1.61379063600341913e-04
3  4  2.31924802162463269e-04
4  0  1.94804103566571416e-04
4  1  9.07766336432044613e-05
4  2  1.50758438004602500e-04
4  3  2.31924802162463241e-04
4  4  3.52370045214901229e-04
