numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.27610047377985383e-08
0  1  -1.50554123801719155e-08
0  2  -5.38901294708389582e-09
0  3  4.07284664704384697e-09
0  4  2.90405172054467726e-08
1  0  -1.50554123801719155e-08
1  1  1.77623507391736077e-08
1  2  6.35794860259807496e-09
1  3  -4.80513776872274174e-09
1  4  -3.42619543872142806e-08
2  0  -5.38901294708389582e-09
2  1  6.35794860259807579e-09
2  2  2.27579733262037359e-09
2  3  -1.71997611186476095e-09
2  4  -1.22639029156229159e-08
3  0  4.07284664704384780e-09
3  1  -4.80513776872274256e-09
3  2  -1.71997611186475992e-09
3  3  1.29990389872686588e-09
3  4  9.26867245635297123e-09
4  0  2.90405172054467693e-08
4  1  -3.42619543872142806e-08
4  2  -1.22639029156229109e-08
4  3  9.26867245635297123e-09
4  4  6.60881848168125273e-08
