numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.80337436462418007e-05
0  1  4.69270540384521457e-06
0  2  4.78999290593836821e-05
0  3  4.11867420207476364e-05
0  4  3.13079989101267513e-05
1  0  4.69270540384521457e-06
1  1  2.65160470916212454e-04
1  2  -3.78046177514866622e-05
1  3  -4.95651529350696687e-05
1  4  -8.85414618889903711e-05
2  0  4.78999290593836821e-05
2  1  -3.78046177514866622e-05
2  2  2.15201894120765669e-04
2  3  1.02736823003981331e-04
2  4  8.93749244783713533e-05
3  0  4.11867420207476364e-05
3  1  -4.95651529350696552e-05
3  2  1.02736823003981331e-04
3  3  1.63458337319632329e-04
3  4  1.55683125143961132e-04
4  0  3.13079989101267513e-05
4  1  -8.85414618889903711e-05
4  2  8.93749244783713533e-05
4  3  1.55683125143961105e-04
4  4  2.54715286370464590e-04
