numXbins 5
numYbins 5
xbin  ybin  z
0  0  4.05547472562277034e-09
0  1  -9.09455616169200738e-09
0  2  -3.42896117242755688e-09
0  3  1.71510560864816889e-09
0  4  1.59283327561199667e-08
1  0  -9.09455616169200738e-09
1  1  2.03948877441145220e-08
1  2  7.68957571400345651e-09
1  3  -3.84618949355884153e-09
1  4  -3.57198914093605148e-08
2  0  -3.42896117242755813e-09
2  1  7.68957571400345651e-09
2  2  2.89923511240973299e-09
2  3  -1.45014602150286977e-09
2  4  -1.34676303657284264e-08
3  0  1.71510560864816785e-09
3  1  -3.84618949355883905e-09
3  2  -1.45014602150286874e-09
3  3  7.25337339727764251e-10
3  4  6.73627002871791748e-09
4  0  1.59283327561199667e-08
4  1  -3.57198914093605148e-08
4  2  -1.34676303657284231e-08
4  3  6.73627002871792079e-09
4  4  6.25603169924141557e-08
