numXbins 5
numYbins 5
xbin  ybin  z
0  0  9.76325341655189357e-05
0  1  4.99953909855810474e-05
0  2  7.22560899890788318e-05
0  3  8.69309902892884747e-05
0  4  1.13682255913747903e-04
1  0  4.99953909855810474e-05
1  1  3.59431885884911416e-05
1  2  3.75420754578973098e-05
1  3  4.10172457303253332e-05
1  4  5.12170429282463876e-05
2  0  7.22560899890788182e-05
2  1  3.75420754578973098e-05
2  2  5.76598410511507597e-05
2  3  6.57600770664604390e-05
2  4  8.61298873581180572e-05
3  0  8.69309902892884476e-05
3  1  4.10172457303253468e-05
3  2  6.57600770664604255e-05
3  3  8.94109796539576459e-05
3  4  1.22064973187006108e-04
4  0  1.13682255913747862e-04
4  1  5.12170429282464147e-05
4  2  8.61298873581180843e-05
4  3  1.22064973187006108e-04
4  4  1.74273554154247490e-04
