numXbins 5
numYbins 5
xbin  ybin  z
0  0  4.48774141977449076e-07
0  1  3.11566668814281796e-07
0  2  4.70854680923190415e-07
0  3  6.69097703656306123e-07
0  4  9.72326082957258775e-07
1  0  3.11566668814281743e-07
1  1  2.16366513385251629e-07
1  2  3.26844909793731441e-07
1  3  4.64346427611858175e-07
1  4  6.74707666702524721e-07
2  0  4.70854680923190520e-07
2  1  3.26844909793731546e-07
2  2  4.94067442667448531e-07
2  3  7.02181110591524408e-07
2  4  1.02047018786398649e-06
3  0  6.69097703656306017e-07
3  1  4.64346427611858334e-07
3  2  7.02181110591524514e-07
3  3  9.98164628489237593e-07
3  4  1.45076274308698965e-06
4  0  9.72326082957258775e-07
4  1  6.74707666702524827e-07
4  2  1.02047018786398649e-06
4  3  1.45076274308698986e-06
4  4  2.10868233405475211e-06
