numXbins 5
numYbins 5
xbin  ybin  z
0  0  9.18005043134924618e-04
0  1  4.57410181535262625e-04
0  2  9.45922526791487684e-04
0  3  1.00975922738241611e-03
0  4  1.31196224791722349e-03
1  0  4.57410181535262571e-04
1  1  4.03980638895684097e-04
1  2  3.31063920102995786e-04
1  3  4.01367419882536585e-04
1  4  6.28468825557334599e-04
2  0  9.45922526791487467e-04
2  1  3.31063920102995569e-04
2  2  1.31061856359712681e-03
2  3  1.17158586526997931e-03
2  4  1.37683032647100160e-03
3  0  1.00975922738241589e-03
3  1  4.01367419882536530e-04
3  2  1.17158586526997953e-03
3  3  1.39585751668488121e-03
3  4  1.85663100951857763e-03
4  0  1.31196224791722328e-03
4  1  6.28468825557334382e-04
4  2  1.37683032647100139e-03
4  3  1.85663100951857720e-03
4  4  2.80796093587979897e-03
